,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,Num_of_Borrowers,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
892,Male,Yes,3+,Not Graduate,No,3634,910.0,2,176.0,360.0,0.0,Semiurban,
893,Male,No,0,Graduate,No,29167,0.0,1,185.0,360.0,1.0,Semiurban,
894,Male,No,0,Graduate,No,2166,2057.0,2,122.0,360.0,1.0,Semiurban,
895,Male,Yes,0,Graduate,No,5000,0.0,1,126.0,360.0,1.0,Rural,
896,Female,No,0,Graduate,No,5530,0.0,1,135.0,360.0,1.0,Urban,
897,Male,No,0,Not Graduate,No,9000,0.0,1,122.0,360.0,1.0,Rural,
898,Female,Yes,2,Graduate,No,10000,11666.0,2,460.0,360.0,1.0,Urban,
899,Male,Yes,1,Graduate,No,8750,0.0,1,297.0,360.0,1.0,Urban,
900,Male,Yes,0,Not Graduate,No,2157,2730.0,2,140.0,360.0,1.0,Rural,
901,Male,No,0,Graduate,No,1972,4347.0,2,106.0,360.0,1.0,Rural,
902,Male,No,0,Graduate,No,4983,0.0,1,141.0,360.0,1.0,Urban,
903,Male,Yes,1,Graduate,No,8333,4000.0,2,149.2970430107527,360.0,1.0,Urban,
904,Male,Yes,0,Graduate,No,3667,2000.0,2,170.0,360.0,1.0,Semiurban,
905,Male,Yes,2,Graduate,No,3166,2833.0,2,145.0,360.0,1.0,Urban,
906,Male,No,0,Not Graduate,No,3271,0.0,1,90.0,360.0,1.0,Rural,
907,Female,Yes,0,Graduate,No,2241,2000.0,2,88.0,360.0,0.0,Urban,
908,Male,Yes,1,Not Graduate,No,1792,2565.0,2,128.0,360.0,1.0,Urban,
909,Female,Yes,0,Graduate,No,2666,0.0,1,84.0,480.0,1.0,Semiurban,
910,Male,No,0,Graduate,No,6478,0.0,1,108.0,360.0,1.0,Semiurban,
911,Male,No,0,Not Graduate,No,3808,0.0,1,83.0,360.0,1.0,Rural,
912,Female,Yes,2,Not Graduate,No,3729,0.0,1,117.0,360.0,1.0,Semiurban,
913,Male,Yes,2,Graduate,No,4120,0.0,1,128.0,360.0,1.0,Rural,
914,Male,Yes,1,Graduate,Yes,7500,0.0,1,75.0,360.0,1.0,Urban,
915,Male,Yes,1,Graduate,No,6300,0.0,1,125.0,360.0,0.0,Urban,
916,Female,No,0,Graduate,Yes,14987,0.0,1,177.0,360.0,1.0,Rural,
917,Male,Yes,1,Not Graduate,Yes,570,2125.0,2,68.0,360.0,1.0,Rural,
918,Male,Yes,0,Graduate,No,2600,700.0,2,96.0,360.0,1.0,Semiurban,
919,Male,No,2,Not Graduate,No,2733,1083.0,2,180.0,360.0,1.0,Semiurban,
920,Male,Yes,2,Graduate,Yes,7500,0.0,1,183.0,360.0,1.0,Rural,
921,Male,Yes,2,Not Graduate,No,3859,0.0,1,121.0,360.0,1.0,Rural,
922,Male,Yes,1,Graduate,No,6825,0.0,1,162.0,360.0,1.0,Rural,
923,Male,Yes,0,Graduate,No,3708,4700.0,2,132.0,360.0,1.0,Semiurban,
924,Male,No,0,Graduate,No,5314,0.0,1,147.0,360.0,1.0,Urban,
925,Female,No,3+,Graduate,No,2366,5272.0,2,153.0,360.0,0.0,Rural,
926,Male,No,0,Graduate,No,2066,2108.0,2,104.0,84.0,1.0,Urban,
927,Male,Yes,2,Graduate,No,5000,0.0,1,149.0,360.0,1.0,Rural,
928,Female,No,0,Graduate,No,3767,0.0,1,134.0,300.0,1.0,Urban,
929,Female,Yes,0,Graduate,No,7859,879.0,2,165.0,180.0,1.0,Semiurban,
930,Female,Yes,0,Graduate,No,4283,0.0,1,120.0,360.0,1.0,Rural,
931,Male,Yes,0,Not Graduate,No,1700,2900.0,2,67.0,360.0,0.0,Urban,
932,Male,No,0,Not Graduate,No,4768,0.0,1,125.0,360.0,1.0,Rural,
933,Male,No,0,Graduate,No,3083,2738.0,2,120.0,360.0,1.0,Urban,
934,Male,Yes,1,Graduate,No,2667,1542.0,2,148.0,360.0,1.0,Rural,
935,Female,Yes,0,Not Graduate,No,1647,1762.0,2,181.0,360.0,1.0,Urban,
936,Male,Yes,3+,Graduate,No,3400,0.0,1,80.0,120.0,1.0,Urban,
937,Male,No,1,Graduate,No,16000,5000.0,2,40.0,360.0,1.0,Semiurban,
938,Male,Yes,0,Graduate,No,5333,0.0,1,90.0,360.0,1.0,Rural,
939,Male,No,0,Graduate,No,2875,2416.0,2,95.0,6.0,0.0,Semiurban,
940,Male,Yes,1,Not Graduate,No,2600,618.0,2,122.0,360.0,1.0,Semiurban,
941,Male,Yes,2,Graduate,No,5041,700.0,2,150.0,360.0,1.0,Urban,
942,Male,Yes,3+,Graduate,Yes,6958,1411.0,2,150.0,360.0,1.0,Rural,
943,Male,Yes,1,Graduate,No,3500,1658.0,2,104.0,360.0,1.0,Semiurban,
944,Male,Yes,0,Graduate,No,5509,0.0,1,143.0,360.0,1.0,Rural,
945,Male,Yes,3+,Graduate,No,9699,0.0,1,300.0,360.0,1.0,Urban,
946,Female,Yes,1,Not Graduate,No,3621,2717.0,2,171.0,360.0,1.0,Urban,
947,Female,Yes,0,Graduate,No,4709,0.0,1,113.0,360.0,1.0,Semiurban,
948,Male,Yes,0,Graduate,No,1516,1951.0,2,35.0,360.0,1.0,Semiurban,
949,Male,No,2,Graduate,No,2400,0.0,1,46.0,360.0,1.0,Urban,
950,Female,No,0,Not Graduate,No,3015,2000.0,2,145.0,360.0,1.0,Urban,
951,Male,Yes,0,Graduate,No,2292,1558.0,2,119.0,360.0,1.0,Urban,
952,Male,Yes,1,Graduate,Yes,2360,3355.0,2,87.0,240.0,1.0,Rural,
953,Female,No,0,Graduate,No,4333,2333.0,2,162.0,360.0,0.0,Rural,
954,Male,Yes,0,Graduate,Yes,2623,4831.0,2,122.0,180.0,1.0,Semiurban,
955,Male,No,0,Graduate,Yes,3972,4275.0,2,187.0,360.0,1.0,Rural,
956,Male,Yes,3+,Not Graduate,No,3522,0.0,1,81.0,180.0,1.0,Rural,
957,Male,Yes,1,Graduate,No,4700,0.0,1,80.0,360.0,1.0,Urban,
958,Male,No,0,Graduate,No,6858,0.0,1,176.0,360.0,1.0,Rural,
959,Male,Yes,3+,Graduate,No,8334,0.0,1,260.0,360.0,1.0,Urban,
960,Male,Yes,0,Graduate,No,3391,1966.0,2,133.0,360.0,0.0,Rural,
961,Male,No,0,Not Graduate,No,2868,0.0,1,70.0,360.0,1.0,Urban,
962,Male,Yes,2,Not Graduate,No,3418,1380.0,2,135.0,360.0,1.0,Urban,
963,Male,Yes,0,Graduate,Yes,2500,296.0,2,137.0,300.0,1.0,Rural,
964,Male,Yes,2,Graduate,No,8667,0.0,1,254.0,360.0,1.0,Rural,
965,Male,No,0,Graduate,No,2283,15000.0,2,106.0,360.0,1.0,Rural,
966,Male,Yes,0,Graduate,No,5817,910.0,2,109.0,360.0,1.0,Urban,
967,Male,Yes,0,Graduate,No,5119,3769.0,2,120.0,360.0,1.0,Rural,
968,Male,Yes,3+,Not Graduate,No,5316,187.0,2,158.0,180.0,0.0,Semiurban,
969,Male,Yes,3+,Graduate,No,7603,1213.0,2,197.0,360.0,1.0,Urban,
970,Male,Yes,1,Graduate,No,3791,1936.0,2,85.0,360.0,1.0,Urban,
971,Male,No,0,Graduate,No,2500,0.0,1,60.0,360.0,1.0,Urban,
972,Male,Yes,2,Not Graduate,No,3132,0.0,1,76.0,360.0,1.0,Rural,
973,Male,No,0,Graduate,No,4000,2667.0,2,152.0,360.0,1.0,Semiurban,
974,Female,Yes,0,Graduate,No,8550,4255.0,2,96.0,360.0,1.0,Urban,
975,Male,Yes,1,Graduate,No,2269,2167.0,2,99.0,360.0,1.0,Semiurban,
976,Male,Yes,3+,Not Graduate,Yes,4009,1777.0,2,113.0,360.0,1.0,Urban,
977,Male,Yes,0,Graduate,No,4158,709.0,2,115.0,360.0,1.0,Urban,
978,Male,No,0,Graduate,No,3250,1993.0,2,126.0,360.0,1.0,Semiurban,
979,Male,Yes,0,Graduate,No,5000,2393.0,2,158.0,360.0,1.0,Rural,
980,Male,No,0,Graduate,Yes,9200,0.0,1,98.0,180.0,1.0,Rural,
